loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
154,290,1091.3709644294674,135.161361235321,5123,45691.33636455775,5123,79.0117773019272,578.2851357710603,3610153.6934638848,0.0001716835477412668,55.71224835592415,523,48,95,448,17,467,782,4341,4
