loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
57,99,384.1638185237072,42.899895167860876,1985,15548.286678117012,1985,71.90758293838863,216.2259673147266,1118039.713856542,0.00023094099148708908,17.253699287909598,246,4,43,209,17,211,200,1785,7
