loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
141,264,1082.2644802703062,101.0927399104191,9079,82672.54334931754,9079,127.86610486891385,646.555578071859,10571016.097683663,0.00019420568379508935,163.13296447042688,982,149,131,865,17,534,1046,8033,10
