loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
280,506,1899.8672287995703,234.1080923787362,7762,73150.3787338061,7762,85.52014925373135,855.3584081895701,6255831.3072820725,0.0001547101660940654,96.54060659385914,830,59,155,704,17,670,1021,6741,3
