loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
90,157,515.945474869635,93.06856782881812,2206,18484.908677759202,2206,52.264240506329116,353.68176211267644,966099.7128719371,0.00017622847022869236,14.908946186295324,248,23,39,224,17,316,263,1943,1
