loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
172,348,1347.8687969447076,146.60798649291846,5262,47132.27094270075,5262,79.17395833333333,595.3001711025659,3731648.4557727664,0.00017014826654036355,57.58716752735751,598,38,98,515,17,480,791,4471,2
