loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
174,305,1269.0879536532723,108.80647432160218,10724,94926.15672014581,10724,176.7808988764045,536.9706643844647,16781131.311869822,0.00023016555883313559,258.9680758004602,671,57,77,597,17,445,1469,9255,6
