loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
167,342,2022.5898171212784,38.0229401510765,4952,40506.909813753955,4952,145.24725274725273,278.88245076993456,5883517.367728493,0.0002681890192547673,90.7950211069212,397,19,48,352,17,273,287,4665,46
