loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
271,495,2005.5166345039538,190.99863717827853,8320,78787.41991943278,8320,90.23265895953757,873.1585750428002,7109198.391892055,0.00015642360450733033,109.70985172672926,824,70,113,737,17,692,974,7346,7
