loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
247,531,2805.1288678060064,88.13062778926553,13452,128682.55892147754,13452,144.5,890.536739941021,18594629.764153503,0.0001818098522350873,286.95416302706025,995,108,99,909,17,741,855,12597,37
