loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
1014,8492,40985.47423419976,3008.757027600683,394099,4552137.757372751,394099,1048.4948038887026,4341.593053670449,4772892785.190901,0.0002075795031995377,73655.75285788426,3383,26,530,2859,17,2983,26139,367960,2166
