loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
49,79,245.11730005192322,50.96769038354839,1848,14293.743378177349,1848,67.39285714285714,212.09582119182076,963296.2055221662,0.0002274605042457066,14.865682183984047,281,18,67,223,17,196,294,1554,0
