loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
27162,60590,876063.8648070123,438.6387243832807,3616901,49908072.675838925,3616901,2078.9834176503655,24005.99843756534,103758055499.95844,0.00014747638922018788,1601204.5601845437,90145,1769,4675,85488,17,14232,135949,3480952,6679
