loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
43,74,251.5766544424813,42.428969518103074,1306,10372.923943973048,1306,40.97816593886463,253.13294790812319,425063.3986473497,0.00018166866520626565,6.559620349496137,237,35,69,171,17,229,202,1104,0
